,ids,names
18,67edfe72d021bd5ffb8c41d6,Laptop MSI Gaming Stealth 14 AI Studio A1VFG Ultra 7 155H/32GB/1TB/8GB RTX4060/120Hz/Balo/Tai nghe/Móc chìa khóa/Chuột/Lót chuột/Win11 (085VN)
19,67edfe72d021bd5ffb8c41d1,Laptop HP Envy X360 14 fa0050AU R5 8640HS/16GB/512GB/Touch/Pen/Win11 (A29H8PA)
20,67edfe73d021bd5ffb8c41e3,Laptop MSI Prestige 14 AI Studio C1VEG Ultra 7 155H/32GB/1TB/6GB RTX4050/Túi/Win11 (056VN)
21,67edfe77d021bd5ffb8c4219,Laptop HP Gaming VICTUS 16 s0077AX R7 7840HS/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N6PA)
22,67edfe77d021bd5ffb8c4215,Laptop HP Gaming VICTUS 16 s0078AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (8C5N7PA)
23,67edfe71d021bd5ffb8c41cd,Laptop Lenovo Ideapad Slim 5 14IMH9 Ultra 7 155H/32GB/512GB/Win11 (83DA001YVN)
24,67edfe75d021bd5ffb8c41f8,Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2005DVN)
25,67edfe73d021bd5ffb8c41e0,Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN)
26,67edfe7bd021bd5ffb8c424c,Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS)
27,67edfe73d021bd5ffb8c41df,Laptop HP Envy x360 14 fc0094TU Ultra 5 125U/16GB/512GB/Touch/Pen/Win11 (A19C4PA)
28,67edfe74d021bd5ffb8c41e9,Laptop Acer Swift Go 14 AI SFG14 73 53X7 Ultra 5 125H/16GB/512GB/Win11 (NX.KSLSV.001)
29,67edfe77d021bd5ffb8c420e,Laptop MSI Gaming Katana A15 AI B8VF R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (419VN)
30,67edfe78d021bd5ffb8c4221,Laptop MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H/16GB/1TB/6GB RTX3050/144Hz/Túi/Win11 (058VN)
31,67edfe75d021bd5ffb8c41ff,Laptop Acer Nitro V 16 ProPanel ANV16 41 R6ZY R5 8645HS/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QP2SV.002)
32,67edfe76d021bd5ffb8c4209,Laptop Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H/32GB/1TB/OfficeHS/Win11 (83CV001VVN)
33,67edfe74d021bd5ffb8c41ed,Laptop MSI Prestige 13 AI Evo A1MG Ultra 7 155H/32GB/1TB/Balo/Chuột/Win11 (062VN)
34,67edfe78d021bd5ffb8c421d,Laptop MSI Gaming Katana A15 AI B8VG R7 8845HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Chuột/Bàn di/Win11 (465VN)
35,67edfe78d021bd5ffb8c4223,Laptop Lenovo ThinkBook 16 G7 Ultra 5 125U/16GB/512GB/Win11 (21MS007GVN)
36,67edfe7bd021bd5ffb8c424f,Laptop HP Envy X360 14 fa0048AU R7 8840HS/16GB/512GB/Touch/Pen/Win11 (A19BQPA)
37,67edfe78d021bd5ffb8c4222,Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002)
38,67edfe78d021bd5ffb8c4226,Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN)
39,67edfe7ad021bd5ffb8c423d,Laptop HP Spectre X360 14 eu0050TU Ultra 7 155H/32GB/1TB/Touch/Pen/Win11 (A19BLPA)
40,67edfe78d021bd5ffb8c4220,Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS)
41,67edfe7bd021bd5ffb8c424d,Laptop HP Envy x360 14 fc0089TU Ultra 7 155U/16GB/512GB/Touch/Pen/Win11 (A19BZPA)
42,67edfe7bd021bd5ffb8c4251,Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT)
43,67edfe77d021bd5ffb8c4211,Laptop Asus Vivobook S 14 S5406SA Ultra 5 226V/16GB/512GB/120Hz/OfficeHS/Win11 (PP060WS)
44,67edfe7ad021bd5ffb8c423e,Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (402VN)
45,67edfe77d021bd5ffb8c4210,Laptop Lenovo ThinkPad E14 Ultra 7 155H/32GB/1TB/Win11 (21M70051VN)
46,67edfe78d021bd5ffb8c4227,Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002)
47,67edfe76d021bd5ffb8c4203,Laptop MSI Gaming Cyborg 15 AI A1VEK Ultra 7 155H/16GB/512GB/6GB RTX4050/144Hz/Balo/Win11 (053VN)
48,67edfe78d021bd5ffb8c4228,Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN)
49,67edfe79d021bd5ffb8c422e,Laptop Lenovo Gaming Legion Slim 5 16AHP9 R7 8845HS/32GB/1TB/8GB RTX4060/165Hz/Win11 (83DH003BVN)
50,67edfe79d021bd5ffb8c4230,Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001)
51,67edfe72d021bd5ffb8c41d9,Laptop Asus Zenbook 14 OLED UX3405MA Ultra 9 185H/32GB/1TB/120Hz/Túi/Win11 (PP475W)
52,67edfe79d021bd5ffb8c4235,Laptop HP Envy X360 14 fc0083TU Ultra 7 155U/32GB/1TB/Touch/Pen/Win11 (A19BSPA)
53,67edfe79d021bd5ffb8c4237,Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN)
54,67edfe7ad021bd5ffb8c423a,Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/Túi/OfficeHS/Win11 (PV140WS)
55,67edfe7ad021bd5ffb8c4244,Laptop ASUS TUF Gaming A15 FA507UV R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP142W)
56,67edfe7ad021bd5ffb8c4245,Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS)
57,67edfe7bd021bd5ffb8c4247,Laptop HP OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA)
58,67edfe7bd021bd5ffb8c424a,Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT)
59,67edfe7bd021bd5ffb8c424b,Laptop Asus TUF Gaming A14 FA401WV R9 AI HX 370/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Office365/Win11 (RG062WS)
60,67edfe7bd021bd5ffb8c424e,Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/Win11/OfficeHS (MA090WS)
61,67edfe6ed021bd5ffb8c41aa,Laptop Asus Zenbook 14 UX3405CA Ultra 5 225H/16GB/512GB/120Hz/Touch/OfficeHS24+365/Win11 (PZ187WS)
62,67edfe7ad021bd5ffb8c4246,Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/Touch/OfficeHS24+365/Win11 (PZ368WS)
63,67edfe7bd021bd5ffb8c4250,Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Balo/Win11 (040VN)
64,67edfe7bd021bd5ffb8c4252,Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Balo/Win11 (016VN)
65,67edfe81d021bd5ffb8c429f,Laptop Asus Vivobook 16 A1607CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (MB038WS)
66,67edfe7bd021bd5ffb8c4253,Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT2)
67,67edfe7bd021bd5ffb8c4254,Laptop MSI Stealth A16 AI+ A3XVGG R9 AI HX 370/32GB/2TB/8GB RTX4070/120Hz/Balo/Chuột/Win11 (208VN)
68,67edfe7bd021bd5ffb8c4255,Laptop MSI Gaming Katana A15 AI B8VG R9 8945HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Lót chuột/Chuột/Win11 (466VN)
69,67edfe7ed021bd5ffb8c4277,Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT)
70,67edfe7ed021bd5ffb8c427a,Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/Touch/Pen/Office365/Win11 (AY8V4PA)
71,67edfe81d021bd5ffb8c42a2,Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W)
72,67edfe7dd021bd5ffb8c426c,Laptop HP OMEN 16 xf0070AX R9 7940HS/32GB/1TB/8GB RTX4070/240Hz/Win11 (8W945PA)
73,67edfe80d021bd5ffb8c4299,Laptop Asus Zenbook DUO UX8406CA Ultra 9 285H/32GB/1TB/120Hz/Touch/OfficeHS24+365/Win11 (PZ109WS)
74,67edfe81d021bd5ffb8c42a0,Laptop Asus Vivobook S 16 S5606CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (RI114WS)
75,67edfe7ed021bd5ffb8c4275,Laptop HP Gaming VICTUS 16 s0138AX R7 7840HS/32GB/512GB/8GB RTX4070/144Hz/Win11 (9Q985PA)
76,67edfe7ed021bd5ffb8c4276,Laptop Lenovo Thinkpad X13 Ultra 7 155H/32GB/1TB/Touch/Win11 Pro (21LU004LVN)
77,67edfe7ed021bd5ffb8c4278,Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Touch/Pen/Win11 Pro (A7RC0PT)
78,67edfe7ed021bd5ffb8c4279,Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/Touch/Pen/Office365/Win11 (AY8U7PA)
79,67edfe80d021bd5ffb8c428f,Laptop HP Elitebook 635 Aero G11 R5 8640U/16GB/512GB/Win11 (A8WS6PT)
80,67edfe81d021bd5ffb8c42a4,Laptop Dell XPS 13 9350 Ultra 7 256V/16GB/512GB/Touch/OfficeHS24+365/Win11 (XPSU7016W1)
81,67edfe7fd021bd5ffb8c427e,Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Touch/Pen/Win11 Pro (A7RB9PT)
82,67edfe7fd021bd5ffb8c427f,Laptop HP OMEN Transcend 14 fb0135TX Ultra 7 155H/16GB/1TB/8GB RTX4060/120Hz/Win11 (AY8V1PA)
83,67edfe7fd021bd5ffb8c4280,Laptop Lenovo IdeaPad 5 2in1 14Q8X9 X1P 42 100/16GB/512GB/Touch/Win11 (83GH001FVN)
84,67edfe7fd021bd5ffb8c4283,Laptop Lenovo ThinkPad X1 Carbon Ultra 7 165U/64GB/1TB/120Hz/Win11 Pro (21KC00AGVN)
85,67edfe7fd021bd5ffb8c4284,Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 5 125H/16GB/512GB/Touch/Office/Win11 (83DJ00DMVN)
86,67edfe7fd021bd5ffb8c4285,Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/1TB/Win11 (83DA006TVN)
87,67edfe7fd021bd5ffb8c4287,Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/120Hz/OfficeHS/Win11 (83HN0022VN)
88,67edfe7fd021bd5ffb8c4288,Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/32GB/1TB/6GB RTX4050/120Hz/OfficeHS/Win11 (83E2006MVN)
89,67edfe7fd021bd5ffb8c4289,Laptop Lenovo Yoga Slim 7 15ILL9 Ultra 7 258V/32GB/1TB/120Hz/Touch/OfficeHS/Win11 (83HM000GVN)
90,67edfe7fd021bd5ffb8c428a,Laptop LG Gram 14Z90S Ultra 5 125H/16GB/512GB/Win11 (14Z90S-G.AH55A5)
91,67edfe7fd021bd5ffb8c428b,Laptop LG Gram 14Z90S Ultra 7 155H/16GB/512GB/Win11 (14Z90S-G.AH75A5)
92,67edfe7fd021bd5ffb8c428c,Laptop LG Gram 16Z90S Ultra 7 155H/16GB/512GB/Win11 (16Z90S-G.AH76A5)
93,67edfe7fd021bd5ffb8c428d,Laptop LG Gram 17Z90S Ultra 7 155H/16GB/1TB/Win11 (17Z90S-G.AH78A5)
94,67edfe80d021bd5ffb8c428e,Laptop LG Gram 16Z90SP Ultra 7 155H/16GB/512GB/Win11 (16Z90SP-K.AH78A5)
95,67edfe80d021bd5ffb8c4290,Laptop HP Elitebook 635 Aero G11 R7 8840HS/16GB/512GB/Win11 (A8WS7PT)
96,67edfe80d021bd5ffb8c4294,Laptop Lenovo Legion Slim 5 16AHP9 R7 8845HS/16GB/512GB/8GB RTX4060/165Hz/Win11 (83DH003AVN)
97,67edfe80d021bd5ffb8c4295,Laptop Lenovo ThinkPad T14s Ultra 5 125U/16GB/512GB/Win11 Pro (21LS005RVN)
98,67edfe80d021bd5ffb8c4297,Laptop Lenovo Yoga 7 2in1 14IML9 Ultra 7 155H/16GB/512GB/Touch/Pen/OfficeHS/Win11 (83DJ001FVN)
99,67edfe81d021bd5ffb8c429d,Laptop Asus Vivobook 14 A1407CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (LY008WS)
100,67edfe81d021bd5ffb8c42a1,"Laptop Asus Vivobook S 16 S5606CA Ultra 7 255H/32GB/1TB/16""Q/120Hz/OfficeHS24+365/Win11 (RI115WS)"
